order_id,salescheck,shipped_date,delivery_type_code,carrier,ship_mode,tracking_number,create_time
852667836,093003085508,"2017-07-12 00:00:00",A,UPS,GD,"1Z1301030300343523    ","2017-07-12 15:23:36"
852667836,093003085508,"2017-07-12 00:00:00",A,UPS,GD,"1Z1301030300343523    ","2017-07-12 15:23:36"
852667836,093003085508,"2017-07-12 00:00:00",A,UPS,GD,"1Z1301030300343523    ","2017-07-12 15:23:36"
852667836,093003085508,"2017-07-12 00:00:00",A,UPS,GD,"1Z1301030300343523    ","2017-07-12 15:23:36"
852667836,093003085508,"2017-07-12 00:00:00",A,UPS,GD,"1Z1301030300343523    ","2017-07-12 15:23:36"
852668662,093003085876,"2017-07-12 00:00:00",A,UPS,GD,"1Z1301030300343532    ","2017-07-12 15:56:29"
852670541,093003086481,"2017-07-12 00:00:00",A,UPS,GD,"1Z1301030300343550    ","2017-07-12 16:06:07"
852669952,093003087212,"2017-07-12 00:00:00",R,UPS,GDE,"1Z130103YW00343543    ","2017-07-12 16:13:59"
852672068,093003088726,"2017-07-12 00:00:00",R,UPS,GDE,"1Z130103YW00343570    ","2017-07-12 17:21:05"
852672018,093003088364,"2017-07-12 00:00:00",A,UPS,GD,"1Z1301030300343587    ","2017-07-12 17:21:35"
852670767,093003088516,"2017-07-12 00:00:00",R,UPS,GDE,"1Z130103YW00343598    ","2017-07-12 17:21:59"
852670767,093003088516,"2017-07-12 00:00:00",R,UPS,GDE,"1Z130103YW00343598    ","2017-07-12 17:21:59"
852670767,093003088516,"2017-07-12 00:00:00",R,UPS,GDE,"1Z130103YW00343598    ","2017-07-12 17:21:59"
852676302,093003091048,"2017-07-12 00:00:00",A,UPS,GD,"1Z1301030300343612    ","2017-07-12 18:37:36"
852676302,093003091048,"2017-07-12 00:00:00",A,UPS,GD,"1Z1301030300343612    ","2017-07-12 18:37:36"
852676302,093003091048,"2017-07-12 00:00:00",A,UPS,GD,"1Z1301030300343612    ","2017-07-12 18:37:36"
852676302,093003091048,"2017-07-12 00:00:00",A,UPS,GD,"1Z1301030300343612    ","2017-07-12 18:37:36"
852676413,093003091501,"2017-07-12 00:00:00",A,UPS,GD,"1Z1301030300343621    ","2017-07-12 18:41:06"
852676413,093003091501,"2017-07-12 00:00:00",A,UPS,GD,"1Z1301030300343621    ","2017-07-12 18:41:06"
852676413,093003091501,"2017-07-12 00:00:00",A,UPS,GD,"1Z1301030300343621    ","2017-07-12 18:41:06"
